1,1,1,1,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,12,27,0,0,0,39,28,29,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,12,27,0,0,0,39,28,29,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,37,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,23,23,23,23,23,23,23,19,27,0,0,0,39,28,29,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,39,39,39,39,36,2,7,7,3,0,0,0,2,7,7,7,3,28,29,29,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,39,28,29,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,39,39,39,39,36,18,23,23,19,0,0,0,18,23,23,23,19,28,29,29,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,39,28,29,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,37,37,37,37,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,39,28,29,6,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,37,37,37,37,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,2,7,7,7,7,7,7,7,7,16,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,37,37,37,37,0,0,0,0,0,0,0,0,26,26,44,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,13,37,37,37,37,0,0,0,0,0,0,0,0,26,26,43,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,17,7,7,7,3,0,0,0,14,7,7,7,7,26,26,26,26,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,0,0,0,10,1,1,1,1,1,26,26,26,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,18,23,23,23,23,23,23,23,23,25,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,0,0,0,5,22,23,23,23,23,23,26,26,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,1,1,1,1,17,7,7,7,7,7,7,7,7,3,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,25,17,15,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,4,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,12,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,
1,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,
1,1,1,1,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
